Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,14.497978210449219,14.682975504799643,14.439557474642399,14.614818753496765,9432100,HPE,Information Technology
2024-02-28,14.468767166137695,14.663502330261375,14.390873471914656,14.449294206864977,9910200,HPE,Information Technology
2024-02-29,14.829026222229004,14.858237054948818,14.605082076107095,14.605082076107095,27341800,HPE,Information Technology
2024-03-01,15.150338172912598,15.286651671625693,14.08416697127167,14.14745524873617,34136700,HPE,Information Technology
2024-03-04,16.69847869873047,16.8493985658914,15.345074866918493,15.393758665081174,41177700,HPE,Information Technology
2024-03-05,17.623464584350586,17.71109521795779,16.56216189478072,16.56216189478072,44150200,HPE,Information Technology
2024-03-06,18.27582550048828,19.54159846947398,17.85714620635439,17.866883150070542,51250900,HPE,Information Technology
2024-03-07,17.701358795166016,18.33424527872948,17.253468670541395,18.29529936105419,29773700,HPE,Information Technology
2024-03-08,17.516361236572266,18.19793246422779,17.482282860902707,18.139510799823817,21693800,HPE,Information Technology
2024-03-11,17.565046310424805,17.78899045708393,17.165839024158583,17.248602121830483,19422800,HPE,Information Technology
2024-03-12,17.57478141784668,18.64582114532684,17.56504633070437,18.0324085130888,33677100,HPE,Information Technology
2024-03-13,17.428730010986328,17.58451739656023,17.14636607105818,17.545571478732818,17482400,HPE,Information Technology
2024-03-14,17.193340301513672,17.36007555813187,17.046219526889455,17.36007555813187,15774900,HPE,Information Technology
2024-03-15,16.40870475769043,17.08545403179631,16.379282096241404,16.967757773844546,41142100,HPE,Information Technology
2024-03-18,16.73236656188965,16.859870992911688,16.46755326422559,16.614672178643065,22137600,HPE,Information Technology
2024-03-19,16.457744598388672,16.693135228609442,16.39889553779465,16.62447986196819,12178000,HPE,Information Technology
2024-03-20,16.6048641204834,16.609767273687744,16.18312185760657,16.349857127331862,17508400,HPE,Information Technology
2024-03-21,16.879486083984375,17.075645890748607,16.722558986860413,16.840255245062664,12914800,HPE,Information Technology
2024-03-22,17.036413192749023,17.27180381274825,16.879484242031182,16.879484242031182,9278900,HPE,Information Technology
2024-03-25,17.085453033447266,17.2914191344295,16.879485061746585,16.918717769010886,16167200,HPE,Information Technology
2024-03-26,17.350269317626953,17.49738823794756,17.114878670970263,17.173725864954793,14285200,HPE,Information Technology
2024-03-27,17.330650329589844,17.458152875637293,17.07564336677666,17.42873021847465,9727100,HPE,Information Technology
2024-03-28,17.38949966430664,17.5120990728887,17.35026882633401,17.399307841479427,9155400,HPE,Information Technology
2024-04-01,17.59546661376953,17.66902513218284,17.28161244548192,17.340459634356243,9680900,HPE,Information Technology
2024-04-02,17.360074996948242,17.477769367980983,17.212954227079866,17.4091140064255,9361500,HPE,Information Technology
2024-04-03,17.840665817260742,18.036823741486735,17.311035493341826,17.33065184697996,26942500,HPE,Information Technology
2024-04-04,17.59546661376953,18.39971838768614,17.5366175541768,18.144711408272855,17602700,HPE,Information Technology
2024-04-05,17.654314041137695,17.772010291194725,17.37969070481692,17.546425967811956,13148500,HPE,Information Technology
2024-04-08,17.791624069213867,18.069190034631504,17.762201410903863,17.86027943289502,10709800,HPE,Information Technology
2024-04-09,17.673931121826172,17.894610430564327,17.53661851265659,17.86028087523305,10642300,HPE,Information Technology
2024-04-10,17.654314041137695,17.722969407538283,17.37969070481692,17.458154247948794,16226400,HPE,Information Technology
2024-04-11,17.59546661376953,17.713160991518183,17.2963237750209,17.63469744944628,11099600,HPE,Information Technology
2024-04-12,17.085453033447266,17.56604247312426,17.05602850299904,17.389499031871804,14033800,HPE,Information Technology
2024-04-15,16.928525924682617,17.463059400821148,16.871639247507815,17.36007635045866,17413800,HPE,Information Technology
2024-04-16,16.810829162597656,17.046219786576714,16.585246715124192,16.997180774767138,11214400,HPE,Information Technology
2024-04-17,16.70294189453125,17.15704940046727,16.68332554277428,16.91871615170309,11256000,HPE,Information Technology
2024-04-18,16.712751388549805,16.79121493104785,16.5214947499123,16.761790401091677,12392500,HPE,Information Technology
2024-04-19,16.467552185058594,16.89910072297341,16.36947229163491,16.693134630430208,12482700,HPE,Information Technology
2024-04-22,16.506784439086914,16.653903356511083,16.3302409898905,16.614672518199953,8508500,HPE,Information Technology
2024-04-23,16.506784439086914,16.634287001996253,16.40870453723129,16.438129069003537,9110400,HPE,Information Technology
2024-04-24,16.6048641204834,16.717655351368375,16.46264835821684,16.6048641204834,10856000,HPE,Information Technology
2024-04-25,16.644094467163086,16.727463034925062,16.457744719400456,16.49697555603316,8383000,HPE,Information Technology
2024-04-26,16.840255737304688,16.948143821250447,16.550921042765378,16.673520457896974,9189400,HPE,Information Technology
2024-04-29,16.850061416625977,17.095260210533297,16.702942514425253,16.87948407463512,8335700,HPE,Information Technology
2024-04-30,16.67351722717285,17.065834905433267,16.653900875580266,16.702941754561728,10073000,HPE,Information Technology
2024-05-01,16.124271392822266,16.6931324557084,16.07523051714011,16.53620539496175,9407100,HPE,Information Technology
2024-05-02,16.21254539489746,16.330239771770216,15.947730240856172,16.291008936385428,11008600,HPE,Information Technology
2024-05-03,16.53620719909668,16.546015375303202,16.291008406088572,16.41851095533672,7951500,HPE,Information Technology
2024-05-06,16.830446243286133,16.869678951004758,16.62448013991875,16.69313550770788,9233700,HPE,Information Technology
2024-05-07,16.53620719909668,16.899100365146413,16.477358141857536,16.869677707245174,8273300,HPE,Information Technology
2024-05-08,16.850061416625977,16.85986959286847,16.389086486820478,16.44793554427544,8134900,HPE,Information Technology
2024-05-09,16.73236656188965,16.938334538648906,16.570536317245974,16.899101830421053,8599600,HPE,Information Technology
2024-05-10,16.73236656188965,16.957950892762835,16.66371119320939,16.771599270117505,6454400,HPE,Information Technology
2024-05-13,17.046218872070312,17.1246824091872,16.801020084740244,16.801020084740244,11969900,HPE,Information Technology
2024-05-14,17.311037063598633,17.32084524130738,17.08545458845321,17.134493606278347,11483000,HPE,Information Technology
2024-05-15,17.62489128112793,17.654315814277094,17.32084525479437,17.409116983523244,11307200,HPE,Information Technology
2024-05-16,17.54642677307129,17.73277839808115,17.409116033968505,17.63469849698551,10222600,HPE,Information Technology
2024-05-17,17.51700210571289,17.67883233387267,17.389497687678347,17.664121005144956,9238500,HPE,Information Technology
2024-05-20,17.458154678344727,17.693547184261913,17.379691133278488,17.55623457735714,10130500,HPE,Information Technology
2024-05-21,17.438539505004883,17.487578517211183,17.252187891327814,17.418923151835003,9328200,HPE,Information Technology
