Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,178.85519409179688,179.10674436131,176.67839852012258,178.1683024227566,3641400,IBM,Information Technology
2024-02-28,179.2711944580078,179.33890930401705,177.57813139737803,178.62299494341872,3216300,IBM,Information Technology
2024-02-29,179.00999450683594,180.77078736885943,178.6810600476689,180.09355026048732,6458500,IBM,Information Technology
2024-03-01,182.07684326171875,182.2509945742591,179.1550958999597,179.45502234031588,4017300,IBM,Information Technology
2024-03-04,186.7787322998047,187.59139910344987,181.49638331377125,181.65116644612763,7938300,IBM,Information Technology
2024-03-05,185.704833984375,187.6300939250442,184.36974282467818,185.75321016865752,5653600,IBM,Information Technology
2024-03-06,189.7778778076172,191.68378443467577,186.68199374108585,187.2044181801125,6945800,IBM,Information Technology
2024-03-07,190.14549255371094,192.26424246283898,189.758512605285,191.15166403936036,4604500,IBM,Information Technology
2024-03-08,189.57469177246094,191.33548448940863,188.0557799759598,189.68111347252193,3942500,IBM,Information Technology
2024-03-11,185.4919891357422,189.0232438880631,184.6696530587125,188.7426708788175,4725100,IBM,Information Technology
2024-03-12,191.34515380859375,192.6995983889723,185.89832320441812,186.1982496408165,5880100,IBM,Information Technology
2024-03-13,190.30029296875,191.65475233093073,188.96520179528855,191.1226438230147,3993300,IBM,Information Technology
2024-03-14,187.1366729736328,191.3161271869775,185.8692966928007,190.54215254424642,4109600,IBM,Information Technology
2024-03-15,184.85348510742188,186.77873038953334,184.4955131343057,185.74355084931204,8827900,IBM,Information Technology
2024-03-18,185.45330810546875,186.94319722715542,184.12788620899596,185.46297743789088,5410600,IBM,Information Technology
2024-03-19,187.0496063232422,187.2818031467763,184.0891669442906,185.25980563139285,5317300,IBM,Information Technology
2024-03-20,187.6494598388672,187.6687985039961,185.08566952466754,186.59491209575032,3238600,IBM,Information Technology
2024-03-21,185.65646362304688,187.078637863993,183.82795599359312,186.72068066128523,6013600,IBM,Information Technology
2024-03-22,184.63095092773438,186.71100879012627,184.31168582060428,185.75321346873602,3987700,IBM,Information Technology
2024-03-25,182.6476593017578,184.61162627877948,182.6089672081103,184.0698336313327,3718300,IBM,Information Technology
2024-03-26,182.36708068847656,183.8182776170321,182.36708068847656,182.8701664238306,4229500,IBM,Information Technology
2024-03-27,184.59225463867188,184.7470525226698,182.4638354018857,183.43130003336475,3693300,IBM,Information Technology
2024-03-28,184.74705505371094,185.68548217775046,184.14721693558576,184.72770162736137,3742200,IBM,Information Technology
2024-04-01,183.65380859375,184.26331602168622,182.38643231727303,183.81827580588518,2364300,IBM,Information Technology
2024-04-02,182.73472595214844,183.62479164958955,181.49637239376614,182.98626144414087,2693500,IBM,Information Technology
2024-04-03,184.68899536132812,185.12436626271224,182.35741677949204,182.46383848124432,2826200,IBM,Information Technology
2024-04-04,181.82530212402344,186.99155962570063,181.24481745002757,185.75320609935864,2983900,IBM,Information Technology
2024-04-05,182.98626708984375,184.1278830768386,181.90271138341285,182.45415856888596,2013600,IBM,Information Technology
2024-04-08,183.64414978027344,184.05048316805744,182.76375339223847,183.08301850314146,2678300,IBM,Information Technology
2024-04-09,183.15072631835938,185.0276100581786,180.5869509597436,184.34070367704342,2794200,IBM,Information Technology
2024-04-10,179.9871063232422,181.80594448139325,179.48403536394187,181.3222121850627,3081700,IBM,Information Technology
2024-04-11,179.85166931152344,180.72239633834474,178.57462367279314,179.98711376960603,2861700,IBM,Information Technology
2024-04-12,176.33978271484375,179.14542424440668,175.77865145646342,178.0134923957621,3545100,IBM,Information Technology
2024-04-15,175.35296630859375,181.38026689294597,174.99500911511223,179.5324206466716,3528100,IBM,Information Technology
2024-04-16,177.77162170410156,179.66785883104086,176.9105787935521,179.55175303970114,4473700,IBM,Information Technology
2024-04-17,177.1427764892578,178.66168825477183,175.8657161145789,178.1682866167396,3003000,IBM,Information Technology
2024-04-18,175.56581115722656,177.49107112451875,174.3081041601833,176.41718477288768,2886700,IBM,Information Technology
2024-04-19,175.6722412109375,176.85254932064007,174.69510718275478,176.49457734485176,3037600,IBM,Information Technology
2024-04-22,175.98182678222656,177.35563967641608,174.57900588974468,176.51393533105488,3076500,IBM,Information Technology
2024-04-23,176.26239013671875,178.67136771093652,173.17617548536836,176.78481456174814,5950200,IBM,Information Technology
2024-04-24,178.11026000976562,178.29406590532568,175.49809346831816,177.2105101480284,7616600,IBM,Information Technology
