Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,182.36000061035156,182.4499969482422,180.67999267578125,181.8000030517578,532800,PTC,Information Technology
2024-02-28,184.2899932861328,185.47000122070312,181.8000030517578,182.0500030517578,1195400,PTC,Information Technology
2024-02-29,183.00999450683594,184.60000610351562,181.1999969482422,184.5,1959700,PTC,Information Technology
2024-03-01,187.75999450683594,188.75,182.9499969482422,183.00999450683594,1290800,PTC,Information Technology
2024-03-04,187.22000122070312,188.7100067138672,186.1300048828125,187.0,616900,PTC,Information Technology
2024-03-05,179.19000244140625,185.8000030517578,177.47999572753906,185.6699981689453,812200,PTC,Information Technology
2024-03-06,182.86000061035156,183.85000610351562,180.49000549316406,181.0,822200,PTC,Information Technology
2024-03-07,186.2899932861328,187.27000427246094,183.27000427246094,184.47999572753906,755700,PTC,Information Technology
2024-03-08,185.42999267578125,187.35000610351562,184.2100067138672,186.3300018310547,599200,PTC,Information Technology
2024-03-11,186.35000610351562,186.4499969482422,183.94000244140625,185.42999267578125,585500,PTC,Information Technology
2024-03-12,187.88999938964844,188.6999969482422,186.4600067138672,186.97999572753906,602800,PTC,Information Technology
2024-03-13,185.75,188.6999969482422,185.36000061035156,188.1199951171875,428900,PTC,Information Technology
2024-03-14,184.50999450683594,187.32000732421875,183.1999969482422,186.3800048828125,580700,PTC,Information Technology
2024-03-15,181.80999755859375,183.4199981689453,180.1199951171875,182.60000610351562,996600,PTC,Information Technology
2024-03-18,183.66000366210938,184.13999938964844,182.38999938964844,182.5800018310547,480300,PTC,Information Technology
2024-03-19,186.86000061035156,187.00999450683594,182.7899932861328,183.6199951171875,524000,PTC,Information Technology
2024-03-20,189.77999877929688,189.8800048828125,185.94000244140625,187.3800048828125,708000,PTC,Information Technology
2024-03-21,189.69000244140625,194.24000549316406,189.66000366210938,191.0,1050900,PTC,Information Technology
2024-03-22,190.27999877929688,192.3300018310547,188.5399932861328,190.0,588300,PTC,Information Technology
