Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,77.91775512695312,78.5577179790656,77.53377891799876,78.37064995003865,1779700,CTSH,Information Technology
2024-02-28,77.26795959472656,77.85869170319035,77.02182059023612,77.72085446160101,3095800,CTSH,Information Technology
2024-02-29,77.79960632324219,78.46910465644672,77.22856959234045,78.15404705914844,6272400,CTSH,Information Technology
2024-03-01,77.39595031738281,78.29189240096218,77.31718403200522,77.6814724682018,4516500,CTSH,Information Technology
2024-03-04,77.85869598388672,78.44942812482915,77.2679638429443,77.2974993232564,7360000,CTSH,Information Technology
2024-03-05,76.57876586914062,77.7602375975408,76.34247452808711,77.41563698202847,4556100,CTSH,Information Technology
2024-03-06,75.50560760498047,77.7306989205394,75.20039011463504,77.33688250078623,6748900,CTSH,Information Technology
2024-03-07,76.26371002197266,76.75598804239198,75.86004595124338,75.86004595124338,4783700,CTSH,Information Technology
2024-03-08,75.58436584472656,76.3326305577589,75.40714545247066,75.99788510103478,5061500,CTSH,Information Technology
2024-03-11,75.77142333984375,76.11601641243227,75.27914537569853,75.66312158680655,3015600,CTSH,Information Technology
2024-03-12,75.89942169189453,76.22432698861468,75.54498842732386,75.71236115173127,2575700,CTSH,Information Technology
2024-03-13,75.83050537109375,76.17510600559594,75.57452620066552,75.94865480391451,4120900,CTSH,Information Technology
2024-03-14,75.17085266113281,75.94865283939208,74.7081101173461,75.76158478682302,3635500,CTSH,Information Technology
2024-03-15,74.16661071777344,75.38745814399974,73.96969499640358,75.07240050137467,6883400,CTSH,Information Technology
2024-03-18,73.93031311035156,74.89518138256823,73.85155433202993,74.6982731694139,11544200,CTSH,Information Technology
2024-03-19,73.49711608886719,74.20599769932232,73.37896664993563,73.67433649148097,7622500,CTSH,Information Technology
2024-03-20,73.98938751220703,74.23552652088931,72.78822794798687,73.31988910812856,6438600,CTSH,Information Technology
2024-03-21,71.4590835571289,74.53089378242903,71.29171082286666,72.34518554964507,7625100,CTSH,Information Technology
2024-03-22,70.78958129882812,71.49846285469116,70.49421148002969,71.48861519098013,5802200,CTSH,Information Technology
2024-03-25,70.89788818359375,71.43938954173052,70.68128463571222,70.88804051917175,4257400,CTSH,Information Technology
2024-03-26,71.2818603515625,71.42954526309389,70.79942998468884,71.13417544003111,5329800,CTSH,Information Technology
2024-03-27,72.48301696777344,72.51255244655184,71.78398309427465,71.78398309427465,2880900,CTSH,Information Technology
2024-03-28,72.1581039428711,72.92605635505194,72.01041905324426,72.26640569449306,11104800,CTSH,Information Technology
2024-04-01,70.64189147949219,71.61659979527388,70.4548234398175,71.60675964381332,5095300,CTSH,Information Technology
2024-04-02,70.5729751586914,70.94710373865321,70.30714834084917,70.41544259140248,5553100,CTSH,Information Technology
2024-04-03,70.73050689697266,71.2720157587318,70.15947006551487,70.30715498340982,3748500,CTSH,Information Technology
2024-04-04,70.50405883789062,71.68552308482607,70.20868902037351,71.2523235337852,3655200,CTSH,Information Technology
2024-04-05,70.03146362304688,70.64189103018926,69.97239266839522,70.39575203705272,5175800,CTSH,Information Technology
2024-04-08,69.9625473022461,70.44498515295926,69.716408301029,70.03146592212424,4595800,CTSH,Information Technology
2024-04-09,70.45482635498047,70.64189440239535,69.90347738773616,69.90347738773616,3157500,CTSH,Information Technology
