Date,Close,High,Low,Open,Volume,Ticker,Industry
2024-02-27,36.28074264526367,36.3783750166147,36.25145367874561,36.270980897903065,1831300,JNPR,Information Technology
2024-02-28,36.17334747314453,36.31979976542129,36.12453128386445,36.270983576141205,2756500,JNPR,Information Technology
2024-02-29,36.369773864746094,36.47781322351883,36.134055033499465,36.31084603027607,5641300,JNPR,Information Technology
2024-03-01,36.70372009277344,36.71354389847389,36.310854038489595,36.39924955637318,3041900,JNPR,Information Technology
2024-03-04,36.968902587890625,37.018010370949426,36.59567669261311,36.68407220079243,2922400,JNPR,Information Technology
2024-03-05,36.782291412353516,36.93943856571935,36.74300368734114,36.92961476112442,3151000,JNPR,Information Technology
2024-03-06,36.7724723815918,36.890335571930024,36.69390066805047,36.83140397676091,2043500,JNPR,Information Technology
2024-03-07,36.6840705871582,36.78228989563908,36.58585502536084,36.7331821147404,2097800,JNPR,Information Technology
2024-03-08,36.69389724731445,36.772468953531046,36.684073442359995,36.684073442359995,3083100,JNPR,Information Technology
2024-03-11,36.34031677246094,36.67425496834551,36.31085284969241,36.63496724019815,4253100,JNPR,Information Technology
2024-03-12,36.19298553466797,36.50727983060952,36.13405769585614,36.477815911203606,3991400,JNPR,Information Technology
2024-03-13,35.9376220703125,36.28138027844851,35.90815815152469,36.24209630229258,4508500,JNPR,Information Technology
2024-03-14,35.819766998291016,36.06530967582976,35.68226369833875,35.94744649299874,3860800,JNPR,Information Technology
2024-03-15,35.57421875,35.95726466750786,35.55457488927097,35.76082980690084,20722400,JNPR,Information Technology
2024-03-18,36.055484771728516,36.11441636134798,35.82958596487962,35.89833761276042,3896900,JNPR,Information Technology
2024-03-19,36.055484771728516,36.14388028281581,35.99655692879286,36.035840908522026,3586400,JNPR,Information Technology
2024-03-20,36.16352081298828,36.16352081298828,35.99655361114749,36.05548144865202,2354300,JNPR,Information Technology
2024-03-21,36.2813835144043,36.399246693434755,36.12423635571416,36.2126318666451,2479900,JNPR,Information Technology
2024-03-22,36.38941955566406,36.409063417036656,36.26173633008392,36.37959949831949,3276700,JNPR,Information Technology
2024-03-25,36.4090690612793,36.42871292569715,36.30102968032316,36.34031740915886,2478600,JNPR,Information Technology
2024-03-26,36.379600524902344,36.458172225926454,36.379600524902344,36.40906444445094,2000800,JNPR,Information Technology
2024-03-27,36.61532211303711,36.62514591807705,36.350135577216335,36.4385310891566,3202500,JNPR,Information Technology
2024-03-28,36.39924621582031,36.625145019305506,36.36977854810746,36.615321214506636,3922600,JNPR,Information Technology
2024-04-01,36.38941955566406,36.526922838588774,36.32066791420171,36.526922838588774,2423000,JNPR,Information Technology
2024-04-02,36.25191879272461,36.42870981068381,36.13405936297971,36.38942208520761,7870700,JNPR,Information Technology
2024-04-03,36.38941955566406,36.44835113978185,36.24209621539478,36.28138019145651,2995000,JNPR,Information Technology
2024-04-04,36.310848236083984,36.4974593010474,36.29120437450623,36.44835152044477,3532000,JNPR,Information Technology
2024-04-05,36.4090690612793,36.45817684898189,36.34031740915886,36.38942519686145,2124400,JNPR,Information Technology
2024-04-08,36.46799850463867,36.576037879225574,36.39924685657134,36.409066914859324,3689400,JNPR,Information Technology
2024-04-09,36.51710510253906,36.59567680634058,36.438529652053845,36.477817377296454,2163200,JNPR,Information Technology
2024-04-10,36.310848236083984,36.44835152044477,36.19298506661746,36.43852771631414,3334200,JNPR,Information Technology
2024-04-11,36.27156066894531,36.359956173083674,36.183165164806944,36.34031231142143,2765200,JNPR,Information Technology
2024-04-12,35.99655532836914,36.22245412517447,35.99655532836914,36.20281026284136,2101500,JNPR,Information Technology
2024-04-15,35.86886978149414,36.14387634304094,35.829582059363624,36.124232481975675,2460100,JNPR,Information Technology
2024-04-16,35.780479431152344,35.97691432340111,35.76083556725907,35.87869500393476,2384000,JNPR,Information Technology
2024-04-17,35.829586029052734,35.91798154029834,35.71172659628652,35.80012210753213,2795700,JNPR,Information Technology
2024-04-18,35.51529312133789,35.88851904438777,35.36796601451495,35.8786952390348,5393100,JNPR,Information Technology
2024-04-19,35.417076110839844,35.64297491790079,35.36796457943562,35.64297491790079,4114100,JNPR,Information Technology
2024-04-22,35.466182708740234,35.633149920539104,35.36796339590236,35.51529049181733,2356000,JNPR,Information Technology
2024-04-23,35.24028396606445,35.46618276593031,35.12242079046894,35.417074982774025,3077500,JNPR,Information Technology
2024-04-24,34.729557037353516,35.39743342243216,34.582229931618784,35.39743342243216,5625400,JNPR,Information Technology
2024-04-25,34.32686233520508,34.69026439877382,34.16971519311994,34.57240497888082,4682700,JNPR,Information Technology
2024-04-26,34.09114074707031,34.31703953626527,33.88488581954668,34.16971619375561,4677200,JNPR,Information Technology
2024-04-29,34.52330017089844,34.650979658987126,34.110786545742826,34.18936199689008,2945800,JNPR,Information Technology
2024-04-30,34.19918441772461,34.650982052984304,34.18936435899461,34.42508323535446,2352600,JNPR,Information Technology
2024-05-01,34.2679328918457,34.36615220345954,34.13042960226997,34.13042960226997,2775000,JNPR,Information Technology
2024-05-02,34.03221130371094,34.38578955706875,33.943815803700645,34.34650558226233,2516800,JNPR,Information Technology
2024-05-03,34.21882629394531,34.37597345128383,34.08132299960958,34.08132299960958,2407000,JNPR,Information Technology
2024-05-06,34.15989303588867,34.33668404759199,34.03221355263462,34.33668404759199,1638500,JNPR,Information Technology
2024-05-07,33.8848876953125,34.2581135943613,33.8848876953125,34.22864592688131,2248200,JNPR,Information Technology
2024-05-08,33.97328186035156,34.05185356159443,33.85542243514548,33.92417407873933,1613700,JNPR,Information Technology
2024-05-09,33.83578109741211,34.032215985199244,33.6884539949008,33.98310445323957,1268500,JNPR,Information Technology
2024-05-10,34.02239227294922,34.02239227294922,33.86524511162757,33.943820565630325,1405100,JNPR,Information Technology
2024-05-13,33.8848876953125,34.12061030173377,33.8848876953125,34.02239098794002,1235500,JNPR,Information Technology
2024-05-14,33.825958251953125,34.09114479598624,33.77685046528417,34.06168087332166,1963900,JNPR,Information Technology
2024-05-15,33.963462829589844,34.0322144752624,33.79649187103958,33.8947074372336,2249000,JNPR,Information Technology
2024-05-16,34.09114074707031,34.21882397459216,33.894705877040586,34.03221290873986,1895900,JNPR,Information Technology
2024-05-17,34.02239227294922,34.218827161272245,33.92417670212964,34.218827161272245,1682200,JNPR,Information Technology
2024-05-20,34.02239227294922,34.15007551236177,33.963464429131015,34.04203613644991,712600,JNPR,Information Technology
2024-05-21,33.93399429321289,34.07149758103605,33.8848865113737,33.9143504311405,1090400,JNPR,Information Technology
2024-05-22,34.06167984008789,34.1304314886757,33.924176542912285,33.96346426972927,1647800,JNPR,Information Technology
2024-05-23,33.97328186035156,34.140249067169876,33.87506629712709,34.06167736592702,2324000,JNPR,Information Technology
2024-05-24,34.07149887084961,34.081322675599495,33.904531656938936,34.002747224335366,1552000,JNPR,Information Technology
2024-05-28,33.80630874633789,34.1598907460428,33.80630874633789,34.03221127134751,1975000,JNPR,Information Technology
2024-05-29,34.00274658203125,34.1598937349073,33.74738386361404,33.74738386361404,1934500,JNPR,Information Technology
2024-05-30,34.50365447998047,34.808124970334774,34.05185315318934,34.06167695740411,2477100,JNPR,Information Technology
2024-05-31,35.03402328491211,35.191174176747346,34.572405653538276,34.572405653538276,8994500,JNPR,Information Technology
2024-06-03,35.034027099609375,35.320625116953224,35.024142329391864,35.221796264454355,2067700,JNPR,Information Technology
2024-06-04,34.82649230957031,35.03402724578096,34.56954106193643,34.98461470429299,2018200,JNPR,Information Technology
2024-06-05,35.00437927246094,35.03402981547676,34.70790023185152,34.90555418223631,1596900,JNPR,Information Technology
2024-06-06,35.043907165527344,35.18226378540156,34.974728855590236,34.994494625563,1207400,JNPR,Information Technology
2024-06-07,35.132850646972656,35.20202895573136,34.88578418142441,34.98461302960476,1046800,JNPR,Information Technology
2024-06-10,35.01426315307617,35.22179809923186,34.98461638074977,35.034028924605586,1221600,JNPR,Information Technology
2024-06-11,35.034027099609375,35.083439640891186,34.74742908226552,34.974729788110054,1283800,JNPR,Information Technology
2024-06-12,35.12297058105469,35.202029891766095,35.05379227045651,35.142736351216335,1259400,JNPR,Information Technology
2024-06-13,35.132850646972656,35.221794725367424,35.063672338213955,35.132850646972656,1637500,JNPR,Information Technology
2024-06-14,35.043907165527344,35.202029555374324,34.72766238583338,35.08343870547287,3002100,JNPR,Information Technology
2024-06-17,35.083438873291016,35.12297041342564,34.866019172485736,35.083438873291016,1555000,JNPR,Information Technology
2024-06-18,35.12297058105469,35.25144243220262,35.05379227045651,35.11308581100627,1529800,JNPR,Information Technology
2024-06-20,35.01426315307617,35.241563870761276,34.92531906616153,35.16250455457906,2452700,JNPR,Information Technology
2024-06-21,35.271209716796875,35.409570113869165,35.024143234070806,35.14273786013277,10714400,JNPR,Information Technology
2024-06-24,35.12297058105469,35.42933059372228,35.093320040844624,35.093320040844624,2264800,JNPR,Information Technology
2024-06-25,35.06367492675781,35.172384782814056,34.964849841216875,35.13285324062354,2492900,JNPR,Information Technology
2024-06-26,35.271209716796875,35.2909754878072,34.83637406437572,34.945083919964844,2775800,JNPR,Information Technology
2024-06-27,35.58745574951172,35.59734052032798,35.26132994134905,35.31074248562394,1824200,JNPR,Information Technology
2024-06-28,36.03217697143555,36.09147428781622,35.55780975019683,35.57757552232372,2757100,JNPR,Information Technology
2024-07-01,36.31877517700195,36.397838265867904,35.943233044759836,35.98276458919281,1252300,JNPR,Information Technology
2024-07-02,36.14088439941406,36.437363421481216,36.09147185739209,36.26936002461944,1591500,JNPR,Information Technology
2024-07-03,35.923465728759766,36.22982953004621,35.923465728759766,36.19029798731208,680200,JNPR,Information Technology
2024-07-05,36.28912353515625,36.32865130435067,35.834518375037256,35.86416891435191,922900,JNPR,Information Technology
2024-07-08,36.49665832519531,36.52630509446483,36.338535939199424,36.338535939199424,1151200,JNPR,Information Technology
2024-07-09,36.48677444458008,36.54607175449912,36.31877105471219,36.46701244454221,1584200,JNPR,Information Technology
2024-07-10,36.50654220581055,36.55595851840608,36.38795134943905,36.486776434759406,1059900,JNPR,Information Technology
2024-07-11,36.723960876464844,36.753607647233515,36.496660170722784,36.56583848247318,2076700,JNPR,Information Technology
2024-07-12,36.69431686401367,36.97103013181585,36.674551092037014,36.80302672491754,1384400,JNPR,Information Technology
2024-07-15,36.723960876464844,36.961146352419966,36.654782564714445,36.69431410569617,1604700,JNPR,Information Technology
2024-07-16,36.842552185058594,36.941381038734995,36.45712908055884,36.47689485129412,2331600,JNPR,Information Technology
2024-07-17,36.763492584228516,36.96114652009859,36.763492584228516,36.81290512571222,3290300,JNPR,Information Technology
2024-07-18,36.882083892822266,36.971027976564415,36.76349303781117,36.76349303781117,1869000,JNPR,Information Technology
